dom ; request ; size ; historical ; collinearity
1463.0 ; 98.0 ; 6588.2353515625 ; 21.60 ; 70.17
117.0 ; 3.0 ; 45.4423828125 ; 90.87 ; 65.33
1247.0 ; 62.0 ; 1563.923828125 ; 37.98 ; 58.77
713.0 ; 162.0 ; 905.10546875 ; 37.86 ; 45.19
5428.0 ; 760.0 ; 5315.6513671875 ; 5.66 ; 40.05
1115.0 ; 404.0 ; 110.9921875 ; 28.71 ; 63.65
2177.0 ; 34.0 ; 1362.884765625 ; 39.01 ; 55.11
258.0 ; 106.0 ; 4761.625 ; 52.66 ; 79.65
437.0 ; 114.0 ; 565.4228515625 ; 54.94 ; 40.30
1349.0 ; 55.0 ; 1565.736328125 ; 38.49 ; 43.16
2481.0 ; 572.0 ; 11594.16015625 ; 4.85 ; 69.23
771.0 ; 162.0 ; 8869.271484375 ; 25.91 ; 71.31
3188.0 ; 118.0 ; 4157.5849609375 ; 14.87 ; 52.00
523.0 ; 145.0 ; 73.5732421875 ; 50.35 ; 65.58
1532.0 ; 76.0 ; 5728.869140625 ; 25.61 ; 65.78
23.0 ; 4.0 ; 14.6572265625 ; 95.95 ; 62.57
110.0 ; 8.0 ; 169.2412109375 ; 89.74 ; 58.22
1797.0 ; 75.0 ; 5702.3955078125 ; 23.89 ; 63.56
565.0 ; 65.0 ; 4887.1171875 ; 47.97 ; 70.81
395.0 ; 86.0 ; 967.7939453125 ; 59.11 ; 56.79
1188.0 ; 195.0 ; 1867.8642578125 ; 21.27 ; 58.67
754.0 ; 225.0 ; 3520.734375 ; 26.07 ; 74.47
1349.0 ; 67.0 ; 3305.4921875 ; 31.27 ; 56.15
245.0 ; 39.0 ; 1371.5556640625 ; 73.85 ; 65.68
21.0 ; 1.0 ; 9.3154296875 ; 97.17 ; 57.04
759.0 ; 200.0 ; 887.87890625 ; 34.51 ; 52.10
484.0 ; 137.0 ; 2189.7939453125 ; 43.03 ; 66.47
1658.0 ; 45.0 ; 1140.35546875 ; 40.12 ; 57.33
2681.0 ; 416.0 ; 6861.87890625 ; 5.31 ; 59.90
520.0 ; 10.0 ; 253.982421875 ; 73.32 ; 59.65
1718.0 ; 181.0 ; 6982.4638671875 ; 11.25 ; 68.30
654.0 ; 103.0 ; 1076.7705078125 ; 45.32 ; 60.40
886.0 ; 192.0 ; 167.7509765625 ; 35.33 ; 63.36
2913.0 ; 740.0 ; 6009.8857421875 ; 5.43 ; 62.77
1049.0 ; 85.0 ; 981.6533203125 ; 38.85 ; 49.58
708.0 ; 172.0 ; 175.6640625 ; 41.18 ; 51.70
203.0 ; 24.0 ; 2032.107421875 ; 75.69 ; 70.17
249.0 ; 54.0 ; 596.0537109375 ; 74.22 ; 59.90
3588.0 ; 742.0 ; 2094.4560546875 ; 9.93 ; 64.05
1369.0 ; 520.0 ; 3163.8623046875 ; 13.78 ; 66.02
1085.0 ; 123.0 ; 2108.6484375 ; 27.53 ; 62.62
27.0 ; 3.0 ; 293.1025390625 ; 94.40 ; 71.31
784.0 ; 51.0 ; 4351.2333984375 ; 44.37 ; 65.68
984.0 ; 48.0 ; 2223.103515625 ; 43.51 ; 56.15
100.0 ; 16.0 ; 479.41796875 ; 87.43 ; 70.17
296.0 ; 63.0 ; 3143.0888671875 ; 61.31 ; 70.17
1271.0 ; 66.0 ; 3044.3681640625 ; 32.79 ; 56.15
194.0 ; 21.0 ; 2495.857421875 ; 75.26 ; 71.31
132.0 ; 14.0 ; 42.7236328125 ; 89.03 ; 60.69
62.0 ; 28.0 ; 3518.0595703125 ; 77.14 ; 74.47
643.0 ; 200.0 ; 3102.28125 ; 30.96 ; 70.62
405.0 ; 27.0 ; 471.78125 ; 74.35 ; 42.37
1476.0 ; 92.0 ; 3133.748046875 ; 25.02 ; 53.93
2220.0 ; 556.0 ; 3027.330078125 ; 8.91 ; 45.38
635.0 ; 164.0 ; 10616.1416015625 ; 30.13 ; 79.65
293.0 ; 27.0 ; 797.572265625 ; 77.25 ; 65.19
2348.0 ; 222.0 ; 3476.078125 ; 9.19 ; 60.64
996.0 ; 191.0 ; 2523.58203125 ; 22.96 ; 59.90
895.0 ; 272.0 ; 2165.228515625 ; 23.91 ; 61.09
557.0 ; 27.0 ; 2343.2431640625 ; 60.02 ; 70.17
1089.0 ; 22.0 ; 490.4794921875 ; 54.41 ; 55.06
677.0 ; 67.0 ; 1028.1962890625 ; 51.82 ; 55.46
1052.0 ; 105.0 ; 1143.654296875 ; 34.42 ; 52.74
307.0 ; 99.0 ; 2555.2666015625 ; 54.61 ; 70.77
1752.0 ; 52.0 ; 425.5224609375 ; 41.59 ; 65.68
1386.0 ; 85.0 ; 1768.1357421875 ; 30.59 ; 58.77
1053.0 ; 274.0 ; 3307.0205078125 ; 18.25 ; 61.09
2089.0 ; 134.0 ; 1755.828125 ; 18.99 ; 54.42
214.0 ; 38.0 ; 238.5439453125 ; 81.03 ; 34.67
115.0 ; 21.0 ; 480.6884765625 ; 86.14 ; 68.30
361.0 ; 70.0 ; 925.5107421875 ; 64.11 ; 59.90
1146.0 ; 96.0 ; 6063.833984375 ; 26.04 ; 65.68
859.0 ; 42.0 ; 2212.705078125 ; 47.78 ; 62.17
763.0 ; 190.0 ; 4710.7080078125 ; 25.90 ; 67.06
77.0 ; 7.0 ; 114.9755859375 ; 91.14 ; 59.80
2405.0 ; 339.0 ; 2103.47265625 ; 10.37 ; 46.02
625.0 ; 83.0 ; 552.0537109375 ; 52.79 ; 44.84
2359.0 ; 9.0 ; 683.806640625 ; 45.93 ; 60.89
790.0 ; 13.0 ; 589.833984375 ; 61.96 ; 50.96
1009.0 ; 90.0 ; 149.1552734375 ; 43.06 ; 71.70
732.0 ; 108.0 ; 3650.681640625 ; 34.97 ; 70.86
2009.0 ; 107.0 ; 7972.9716796875 ; 16.48 ; 70.07
267.0 ; 17.0 ; 203.9658203125 ; 83.08 ; 63.01
97.0 ; 30.0 ; 36.251953125 ; 87.38 ; 55.46
670.0 ; 8.0 ; 2650.8857421875 ; 58.15 ; 70.07
351.0 ; 141.0 ; 962.9462890625 ; 53.25 ; 58.96
1792.0 ; 497.0 ; 975.0849609375 ; 17.27 ; 54.32
2574.0 ; 352.0 ; 2540.5615234375 ; 8.98 ; 40.05
346.0 ; 160.0 ; 1418.8818359375 ; 49.70 ; 61.68
38.0 ; 2.0 ; 277.0166015625 ; 94.01 ; 66.96
102.0 ; 4.0 ; 492.662109375 ; 88.87 ; 69.33
1852.0 ; 138.0 ; 1526.494140625 ; 20.37 ; 60.69
49.0 ; 1.0 ; 218.193359375 ; 94.47 ; 70.17
579.0 ; 200.0 ; 1393.427734375 ; 38.07 ; 62.12
1639.0 ; 111.0 ; 2130.0634765625 ; 22.89 ; 57.48
1107.0 ; 142.0 ; 7512.10546875 ; 20.17 ; 68.49
1031.0 ; 46.0 ; 786.8486328125 ; 49.09 ; 52.64
577.0 ; 33.0 ; 95.01953125 ; 68.13 ; 68.10
2821.0 ; 736.0 ; 88444.34375 ; 4.48 ; 77.63
558.0 ; 72.0 ; 1394.7109375 ; 53.20 ; 59.90
174.0 ; 65.0 ; 2139.5400390625 ; 67.36 ; 71.56
1102.0 ; 478.0 ; 3694.33203125 ; 16.68 ; 61.78
324.0 ; 100.0 ; 5510.7314453125 ; 50.55 ; 79.65
221.0 ; 37.0 ; 20.5244140625 ; 82.17 ; 60.49
71.0 ; 5.0 ; 111.595703125 ; 91.84 ; 59.95
1722.0 ; 147.0 ; 11478.2646484375 ; 13.06 ; 66.17
1373.0 ; 84.0 ; 1578.6650390625 ; 31.68 ; 42.37
1050.0 ; 242.0 ; 1871.1787109375 ; 22.22 ; 67.36
4638.0 ; 892.0 ; 7160.529296875 ; 4.99 ; 54.67
1550.0 ; 237.0 ; 4064.9990234375 ; 12.07 ; 59.21
1605.0 ; 400.0 ; 1801.3642578125 ; 14.99 ; 51.06
880.0 ; 231.0 ; 1140.7802734375 ; 29.18 ; 40.30
2558.0 ; 41.0 ; 602.86328125 ; 40.37 ; 66.47
2929.0 ; 938.0 ; 5300.27734375 ; 5.60 ; 70.12
140.0 ; 8.0 ; 579.7568359375 ; 86.75 ; 70.17
1218.0 ; 46.0 ; 365.5029296875 ; 48.27 ; 66.86
302.0 ; 70.0 ; 868.259765625 ; 66.88 ; 66.96
378.0 ; 57.0 ; 365.5380859375 ; 69.51 ; 39.51
69.0 ; 7.0 ; 349.861328125 ; 90.57 ; 65.68
429.0 ; 67.0 ; 556.8115234375 ; 63.95 ; 51.31
817.0 ; 155.0 ; 9815.673828125 ; 25.14 ; 71.31
321.0 ; 33.0 ; 455.087890625 ; 76.85 ; 49.78
574.0 ; 39.0 ; 4604.232421875 ; 53.92 ; 69.63
250.0 ; 67.0 ; 21.345703125 ; 74.11 ; 74.81
478.0 ; 7.0 ; 245.5068359375 ; 75.47 ; 59.65
62.0 ; 28.0 ; 3518.0634765625 ; 77.14 ; 74.47
179.0 ; 12.0 ; 194.8955078125 ; 86.97 ; 53.23
398.0 ; 5.0 ; 113.8876953125 ; 79.77 ; 60.89
530.0 ; 330.0 ; 2383.7392578125 ; 34.64 ; 62.07
747.0 ; 86.0 ; 1394.3916015625 ; 43.77 ; 65.78
818.0 ; 59.0 ; 2095.5478515625 ; 45.13 ; 62.17
680.0 ; 196.0 ; 97.49609375 ; 41.35 ; 56.89
53.0 ; 1.0 ; 59.57421875 ; 94.96 ; 40.69
546.0 ; 134.0 ; 1378.2041015625 ; 43.75 ; 56.79
1652.0 ; 520.0 ; 25963.75 ; 8.41 ; 79.65
92.0 ; 15.0 ; 321.5478515625 ; 88.65 ; 65.83
751.0 ; 196.0 ; 1779.40234375 ; 30.85 ; 56.79
307.0 ; 23.0 ; 1211.4921875 ; 75.23 ; 70.07
3173.0 ; 542.0 ; 2581.830078125 ; 8.80 ; 45.53
265.0 ; 30.0 ; 542.865234375 ; 79.17 ; 54.02
599.0 ; 192.0 ; 3336.2216796875 ; 32.54 ; 70.62
1409.0 ; 7.0 ; 355.3701171875 ; 53.07 ; 60.89
306.0 ; 30.0 ; 263.32421875 ; 79.01 ; 46.42
2616.0 ; 470.0 ; 3872.837890625 ; 6.89 ; 57.33
127.0 ; 32.0 ; 1967.794921875 ; 76.87 ; 77.38
641.0 ; 67.0 ; 625.279296875 ; 55.25 ; 49.19
567.0 ; 204.0 ; 1338.6513671875 ; 38.58 ; 58.12
731.0 ; 390.0 ; 3122.8193359375 ; 26.08 ; 59.26
679.0 ; 83.0 ; 3958.23828125 ; 40.69 ; 65.68
1549.0 ; 77.0 ; 3324.3212890625 ; 27.17 ; 54.77
911.0 ; 248.0 ; 2342.46484375 ; 23.60 ; 55.01
5563.0 ; 212.0 ; 3001.1005859375 ; 9.62 ; 55.41
799.0 ; 14.0 ; 913.5703125 ; 59.82 ; 40.69
270.0 ; 26.0 ; 237.9443359375 ; 81.29 ; 43.51
147.0 ; 11.0 ; 49.9306640625 ; 88.93 ; 63.26
623.0 ; 38.0 ; 78.7392578125 ; 65.52 ; 65.88
931.0 ; 8.0 ; 132.337890625 ; 61.40 ; 66.86
2120.0 ; 144.0 ; 2221.3359375 ; 16.41 ; 38.86
1733.0 ; 277.0 ; 1106.9580078125 ; 17.21 ; 48.84
47.0 ; 1.0 ; 5.1005859375 ; 95.81 ; 69.68
346.0 ; 50.0 ; 52.068359375 ; 74.13 ; 70.81
943.0 ; 50.0 ; 645.248046875 ; 50.67 ; 50.67
137.0 ; 12.0 ; 310.3212890625 ; 87.75 ; 74.02
5124.0 ; 279.0 ; 1486.5244140625 ; 12.38 ; 73.09
1206.0 ; 277.0 ; 7954.263671875 ; 13.10 ; 68.49
556.0 ; 20.0 ; 169.0908203125 ; 70.83 ; 66.86
695.0 ; 171.0 ; 4675.05078125 ; 28.94 ; 68.49
1982.0 ; 13.0 ; 1233.123046875 ; 43.92 ; 55.11
2655.0 ; 256.0 ; 1577.8330078125 ; 12.51 ; 54.81
160.0 ; 36.0 ; 2783.3896484375 ; 73.06 ; 79.65
618.0 ; 28.0 ; 848.0361328125 ; 63.57 ; 54.57
566.0 ; 95.0 ; 827.861328125 ; 51.17 ; 57.33
31.0 ; 5.0 ; 1173.318359375 ; 89.26 ; 77.63
947.0 ; 284.0 ; 2103.5205078125 ; 22.67 ; 54.32
1354.0 ; 142.0 ; 3553.5380859375 ; 19.01 ; 62.17
130.0 ; 18.0 ; 367.1767578125 ; 86.78 ; 64.49
104.0 ; 26.0 ; 202.1689453125 ; 87.01 ; 57.48
2449.0 ; 549.0 ; 6876.5791015625 ; 5.35 ; 66.96
169.0 ; 6.0 ; 107.2978515625 ; 88.54 ; 60.99
34.0 ; 3.0 ; 844.0771484375 ; 91.07 ; 75.41
1214.0 ; 326.0 ; 4545.19140625 ; 14.24 ; 60.59
2001.0 ; 159.0 ; 3845.4521484375 ; 12.90 ; 60.25
1912.0 ; 27.0 ; 1644.6220703125 ; 40.07 ; 49.23
1655.0 ; 80.0 ; 3726.818359375 ; 25.29 ; 56.15
1497.0 ; 301.0 ; 7248.986328125 ; 9.96 ; 69.23
1933.0 ; 372.0 ; 10083.2861328125 ; 6.96 ; 69.93
735.0 ; 77.0 ; 2024.7783203125 ; 43.65 ; 64.49
714.0 ; 35.0 ; 859.501953125 ; 58.95 ; 50.86
290.0 ; 35.0 ; 1370.4921875 ; 72.96 ; 70.17
1094.0 ; 60.0 ; 2690.076171875 ; 37.47 ; 59.06
283.0 ; 45.0 ; 659.708984375 ; 74.71 ; 64.79
422.0 ; 72.0 ; 1292.587890625 ; 59.25 ; 67.90
468.0 ; 172.0 ; 3486.1435546875 ; 38.48 ; 69.83
372.0 ; 58.0 ; 1578.0830078125 ; 63.39 ; 68.30
135.0 ; 22.0 ; 658.0712890625 ; 84.40 ; 70.86
671.0 ; 144.0 ; 656.6123046875 ; 41.93 ; 46.27
1574.0 ; 89.0 ; 390.73046875 ; 34.90 ; 68.64
229.0 ; 18.0 ; 296.4345703125 ; 83.91 ; 50.22
325.0 ; 39.0 ; 56.2578125 ; 77.52 ; 70.77
1772.0 ; 474.0 ; 5578.177734375 ; 8.40 ; 64.49
677.0 ; 3.0 ; 95.6455078125 ; 69.23 ; 66.86
824.0 ; 169.0 ; 998.21484375 ; 33.62 ; 52.35
717.0 ; 57.0 ; 3017.291015625 ; 46.50 ; 70.17
4816.0 ; 285.0 ; 7932.35546875 ; 5.02 ; 57.73
604.0 ; 171.0 ; 23386.0625 ; 30.69 ; 74.47
2923.0 ; 149.0 ; 2430.7978515625 ; 14.11 ; 67.56
62.0 ; 4.0 ; 87.9814453125 ; 92.91 ; 59.46
1578.0 ; 464.0 ; 2530.3212890625 ; 13.08 ; 51.26
2701.0 ; 795.0 ; 9070.15625 ; 4.76 ; 65.73
1437.0 ; 308.0 ; 4550.544921875 ; 11.64 ; 61.93
1062.0 ; 82.0 ; 1317.26171875 ; 37.54 ; 63.65
1382.0 ; 174.0 ; 601.4716796875 ; 25.85 ; 54.12
1483.0 ; 269.0 ; 7155.2841796875 ; 10.37 ; 69.23
454.0 ; 140.0 ; 3863.193359375 ; 41.11 ; 70.77
26.0 ; 2.0 ; 132.70703125 ; 95.36 ; 65.68
409.0 ; 28.0 ; 667.5732421875 ; 72.92 ; 57.73
93.0 ; 13.0 ; 496.822265625 ; 87.96 ; 65.68
135.0 ; 30.0 ; 10.427734375 ; 86.40 ; 69.09
239.0 ; 23.0 ; 963.2568359375 ; 79.14 ; 68.30
2950.0 ; 43.0 ; 1187.5556640625 ; 36.82 ; 60.00
291.0 ; 23.0 ; 230.3486328125 ; 81.03 ; 58.22
627.0 ; 24.0 ; 1387.115234375 ; 61.27 ; 54.77
376.0 ; 109.0 ; 2808.8408203125 ; 49.64 ; 70.47
1813.0 ; 120.0 ; 1419.4873046875 ; 23.04 ; 65.14
403.0 ; 3.0 ; 27.6376953125 ; 80.32 ; 75.60
1847.0 ; 45.0 ; 4406.14453125 ; 31.45 ; 56.15
663.0 ; 82.0 ; 524.6865234375 ; 51.81 ; 50.77
407.0 ; 13.0 ; 767.91796875 ; 74.94 ; 61.78
2517.0 ; 764.0 ; 13237.634765625 ; 4.76 ; 70.62
1010.0 ; 327.0 ; 1598.1162109375 ; 23.15 ; 48.15
92.0 ; 23.0 ; 823.7724609375 ; 84.61 ; 70.77
1073.0 ; 294.0 ; 2072.56640625 ; 20.27 ; 64.15
1205.0 ; 195.0 ; 5430.3017578125 ; 15.96 ; 70.17
1091.0 ; 262.0 ; 4828.705078125 ; 16.40 ; 66.47
493.0 ; 47.0 ; 224.943359375 ; 67.73 ; 60.89
864.0 ; 347.0 ; 3765.51171875 ; 21.57 ; 62.67
38.0 ; 1.0 ; 107.228515625 ; 95.70 ; 65.38
1362.0 ; 60.0 ; 7846.263671875 ; 30.20 ; 65.68
813.0 ; 305.0 ; 2116.779296875 ; 25.90 ; 58.96
1033.0 ; 17.0 ; 211.537109375 ; 57.70 ; 66.91
595.0 ; 136.0 ; 4645.8544921875 ; 35.22 ; 70.77
2392.0 ; 584.0 ; 5484.7548828125 ; 5.99 ; 55.51
766.0 ; 18.0 ; 254.859375 ; 63.62 ; 65.19
2066.0 ; 131.0 ; 1761.3671875 ; 19.35 ; 39.60
359.0 ; 38.0 ; 820.8642578125 ; 72.26 ; 78.72
288.0 ; 38.0 ; 673.1962890625 ; 75.99 ; 77.83
1267.0 ; 113.0 ; 3407.763671875 ; 23.55 ; 65.19
1100.0 ; 324.0 ; 2044.845703125 ; 19.91 ; 70.37
547.0 ; 174.0 ; 11500.7275390625 ; 32.75 ; 75.41
827.0 ; 29.0 ; 1063.0654296875 ; 55.72 ; 52.00
135.0 ; 4.0 ; 23.8388671875 ; 90.33 ; 64.89
870.0 ; 142.0 ; 3358.3994140625 ; 27.42 ; 61.93
1313.0 ; 102.0 ; 13402.23828125 ; 22.12 ; 70.17
2178.0 ; 536.0 ; 2016.724609375 ; 11.39 ; 60.69
1393.0 ; 35.0 ; 908.408203125 ; 45.70 ; 55.11
918.0 ; 211.0 ; 3910.3876953125 ; 21.70 ; 66.47
1782.0 ; 200.0 ; 674.310546875 ; 20.98 ; 58.81
835.0 ; 24.0 ; 690.486328125 ; 58.40 ; 58.91
471.0 ; 29.0 ; 447.3603515625 ; 71.31 ; 41.23
78.0 ; 5.0 ; 1403.7392578125 ; 84.73 ; 76.20
609.0 ; 66.0 ; 1108.76171875 ; 54.03 ; 65.78
469.0 ; 35.0 ; 1084.0029296875 ; 66.83 ; 69.04
854.0 ; 214.0 ; 384.5078125 ; 34.21 ; 49.48
447.0 ; 15.0 ; 85.8916015625 ; 76.58 ; 67.01
1593.0 ; 128.0 ; 1860.759765625 ; 21.84 ; 41.73
1042.0 ; 196.0 ; 749.25390625 ; 28.79 ; 56.30
131.0 ; 6.0 ; 207.048828125 ; 89.19 ; 63.16
2239.0 ; 284.0 ; 216.392578125 ; 19.71 ; 61.93
751.0 ; 156.0 ; 19778.56640625 ; 26.87 ; 77.63
105.0 ; 3.0 ; 333.5732421875 ; 89.74 ; 65.28
791.0 ; 126.0 ; 1859.2900390625 ; 34.52 ; 64.79
245.0 ; 40.0 ; 1808.3388671875 ; 71.87 ; 69.58
713.0 ; 55.0 ; 955.5029296875 ; 53.92 ; 52.25
2238.0 ; 484.0 ; 2221.5439453125 ; 10.59 ; 45.33
662.0 ; 145.0 ; 2356.8798828125 ; 35.07 ; 60.59
1297.0 ; 364.0 ; 3789.740234375 ; 13.86 ; 66.96
4288.0 ; 890.0 ; 21761.296875 ; 4.66 ; 69.93
1212.0 ; 202.0 ; 1927.6611328125 ; 20.37 ; 58.67
576.0 ; 61.0 ; 2005.681640625 ; 52.76 ; 68.79
329.0 ; 34.0 ; 86.87890625 ; 78.22 ; 60.84
527.0 ; 79.0 ; 2072.69921875 ; 50.42 ; 61.93
218.0 ; 55.0 ; 108.7841796875 ; 77.62 ; 59.80
571.0 ; 50.0 ; 646.92578125 ; 61.73 ; 53.73
190.0 ; 26.0 ; 1168.9912109375 ; 79.25 ; 65.48
49.0 ; 14.0 ; 336.7177734375 ; 91.53 ; 69.33
231.0 ; 32.0 ; 951.9853515625 ; 77.87 ; 68.30
1036.0 ; 353.0 ; 1072.638671875 ; 25.06 ; 42.47
665.0 ; 5.0 ; 61.9716796875 ; 69.59 ; 73.19
499.0 ; 118.0 ; 938.2177734375 ; 49.76 ; 53.43
709.0 ; 15.0 ; 648.7626953125 ; 63.80 ; 61.73
395.0 ; 25.0 ; 833.9365234375 ; 73.16 ; 53.93
141.0 ; 4.0 ; 491.4326171875 ; 87.72 ; 65.78
334.0 ; 45.0 ; 765.505859375 ; 72.05 ; 78.72
901.0 ; 209.0 ; 6824.0517578125 ; 20.59 ; 70.47
1914.0 ; 20.0 ; 3199.181640625 ; 37.40 ; 60.35
589.0 ; 36.0 ; 584.7734375 ; 64.54 ; 39.01
89.0 ; 2.0 ; 19.119140625 ; 91.98 ; 66.91
2527.0 ; 143.0 ; 7639.05859375 ; 10.52 ; 65.78
510.0 ; 44.0 ; 2662.6884765625 ; 57.72 ; 65.68
1689.0 ; 464.0 ; 1465.296875 ; 15.67 ; 37.83
1176.0 ; 178.0 ; 2473.439453125 ; 20.55 ; 55.95
424.0 ; 100.0 ; 6030.5078125 ; 46.17 ; 77.38
2498.0 ; 486.0 ; 3036.77734375 ; 7.98 ; 52.35
798.0 ; 46.0 ; 1787.609375 ; 49.79 ; 56.15
1025.0 ; 415.0 ; 12255.83203125 ; 15.93 ; 71.56
141.0 ; 7.0 ; 286.0498046875 ; 88.39 ; 53.93
412.0 ; 84.0 ; 22.9970703125 ; 63.84 ; 61.23
526.0 ; 80.0 ; 1039.501953125 ; 54.51 ; 60.54
1678.0 ; 62.0 ; 247.9609375 ; 40.65 ; 65.98
2117.0 ; 133.0 ; 2095.4873046875 ; 17.85 ; 45.33
56.0 ; 5.0 ; 137.8291015625 ; 93.02 ; 62.86
803.0 ; 256.0 ; 4135.81640625 ; 23.35 ; 70.62
1529.0 ; 119.0 ; 834.50390625 ; 28.13 ; 51.31
510.0 ; 23.0 ; 37.8310546875 ; 72.90 ; 71.01
3584.0 ; 125.0 ; 2835.078125 ; 15.70 ; 64.20
8624.0 ; 314.0 ; 7426.0048828125 ; 5.15 ; 43.75
174.0 ; 5.0 ; 124.6162109375 ; 88.40 ; 58.37
849.0 ; 68.0 ; 1510.1376953125 ; 44.24 ; 53.93
2247.0 ; 369.0 ; 499.1982421875 ; 18.21 ; 70.81
412.0 ; 104.0 ; 1718.169921875 ; 51.79 ; 61.93
941.0 ; 276.0 ; 188.4013671875 ; 31.76 ; 65.19
1050.0 ; 141.0 ; 3569.576171875 ; 23.42 ; 65.88
200.0 ; 17.0 ; 240.7470703125 ; 85.33 ; 50.86
161.0 ; 14.0 ; 887.8466796875 ; 83.67 ; 65.68
378.0 ; 23.0 ; 1213.9091796875 ; 72.25 ; 63.56
1210.0 ; 99.0 ; 3865.578125 ; 25.91 ; 65.78
63.0 ; 28.0 ; 3518.2373046875 ; 77.05 ; 74.47
374.0 ; 4.0 ; 558.298828125 ; 78.64 ; 58.91
1400.0 ; 190.0 ; 3509.3505859375 ; 15.43 ; 59.90
1225.0 ; 13.0 ; 596.12109375 ; 53.14 ; 61.04
1170.0 ; 289.0 ; 1323.6494140625 ; 21.61 ; 51.06
1068.0 ; 73.0 ; 2486.484375 ; 35.32 ; 56.15
1029.0 ; 26.0 ; 1553.837890625 ; 49.47 ; 58.81
739.0 ; 249.0 ; 1476.1669921875 ; 31.03 ; 69.19
27.0 ; 3.0 ; 287.8544921875 ; 94.42 ; 71.31
700.0 ; 81.0 ; 1203.7822265625 ; 47.20 ; 53.09
712.0 ; 49.0 ; 435.873046875 ; 58.20 ; 55.46
2967.0 ; 381.0 ; 3587.2333984375 ; 7.25 ; 54.52
1337.0 ; 16.0 ; 296.7548828125 ; 52.99 ; 66.91
543.0 ; 10.0 ; 72.556640625 ; 73.34 ; 69.68
375.0 ; 109.0 ; 625.76953125 ; 57.93 ; 59.41
1469.0 ; 33.0 ; 440.1259765625 ; 47.82 ; 60.89
2510.0 ; 122.0 ; 12466.1328125 ; 12.68 ; 65.68
1755.0 ; 198.0 ; 4758.271484375 ; 11.10 ; 61.58
798.0 ; 60.0 ; 1800.97265625 ; 46.41 ; 66.22
368.0 ; 38.0 ; 967.75 ; 71.09 ; 62.17
225.0 ; 22.0 ; 271.177734375 ; 83.50 ; 70.86
1118.0 ; 106.0 ; 1341.3837890625 ; 32.20 ; 50.86
458.0 ; 35.0 ; 896.5341796875 ; 68.28 ; 53.78
137.0 ; 32.0 ; 799.453125 ; 81.77 ; 67.06
621.0 ; 107.0 ; 661.1171875 ; 48.10 ; 36.44
929.0 ; 142.0 ; 4154.455078125 ; 25.13 ; 70.17
84.0 ; 9.0 ; 826.435546875 ; 86.94 ; 70.17
456.0 ; 12.0 ; 301.05078125 ; 75.49 ; 55.11
562.0 ; 152.0 ; 2002.5986328125 ; 39.13 ; 60.59
1341.0 ; 33.0 ; 1569.892578125 ; 43.51 ; 39.21
34.0 ; 4.0 ; 26.0302734375 ; 95.29 ; 61.14
70.0 ; 33.0 ; 1263.2783203125 ; 81.48 ; 79.65
736.0 ; 121.0 ; 2472.962890625 ; 35.01 ; 65.88
213.0 ; 34.0 ; 245.595703125 ; 81.86 ; 39.70
1242.0 ; 17.0 ; 1048.8115234375 ; 49.87 ; 49.93
1653.0 ; 163.0 ; 2298.2412109375 ; 17.02 ; 49.78
1229.0 ; 190.0 ; 532.216796875 ; 27.22 ; 53.78
255.0 ; 10.0 ; 475.419921875 ; 83.15 ; 61.78
658.0 ; 52.0 ; 431.79296875 ; 59.27 ; 48.59
94.0 ; 6.0 ; 17.8232421875 ; 91.33 ; 66.02
663.0 ; 66.0 ; 1928.5859375 ; 48.68 ; 64.49
2871.0 ; 38.0 ; 3137.48828125 ; 32.08 ; 41.93
1100.0 ; 222.0 ; 1454.265625 ; 23.40 ; 47.41
777.0 ; 37.0 ; 738.984375 ; 57.29 ; 54.32
217.0 ; 33.0 ; 2038.8193359375 ; 73.55 ; 70.81
1618.0 ; 94.0 ; 11982.09765625 ; 20.67 ; 69.58
152.0 ; 29.0 ; 2842.521484375 ; 74.52 ; 79.65
1075.0 ; 182.0 ; 9538.4658203125 ; 17.78 ; 70.81
72.0 ; 1.0 ; 11.453125 ; 93.55 ; 65.98
741.0 ; 15.0 ; 1664.5595703125 ; 57.82 ; 56.15
1402.0 ; 17.0 ; 144.9443359375 ; 52.81 ; 70.52
1396.0 ; 37.0 ; 1106.90234375 ; 44.21 ; 64.20
226.0 ; 70.0 ; 192.5791015625 ; 73.34 ; 31.85
1338.0 ; 70.0 ; 240.140625 ; 41.74 ; 65.43
4045.0 ; 967.0 ; 6460.7431640625 ; 5.18 ; 52.20
813.0 ; 71.0 ; 10083.5302734375 ; 37.28 ; 71.31
27.0 ; 4.0 ; 195.8291015625 ; 94.73 ; 69.58
614.0 ; 129.0 ; 2195.4853515625 ; 38.77 ; 60.59
28.0 ; 5.0 ; 453.3046875 ; 93.26 ; 76.20
135.0 ; 22.0 ; 93.830078125 ; 87.35 ; 53.58
35.0 ; 3.0 ; 192.5751953125 ; 94.45 ; 65.68
1096.0 ; 378.0 ; 45728.078125 ; 14.50 ; 74.47
466.0 ; 88.0 ; 1528.162109375 ; 53.05 ; 64.49
1237.0 ; 191.0 ; 6715.076171875 ; 15.25 ; 65.68
330.0 ; 34.0 ; 629.6083984375 ; 75.35 ; 62.62
2626.0 ; 640.0 ; 3005.3251953125 ; 7.95 ; 49.19
101.0 ; 10.0 ; 750.2021484375 ; 86.72 ; 69.58
905.0 ; 289.0 ; 4677.0556640625 ; 19.85 ; 70.62
3883.0 ; 47.0 ; 1429.853515625 ; 34.72 ; 64.15
