dom ; request ; size ; historical ; lsh_knn
921.0 ; 105.0 ; 716.8584 ; 39.36 ; 53.42
81.0 ; 2.0 ; 313.57422 ; 90.69 ; 66.15
1743.0 ; 136.0 ; 1949.0391 ; 19.61 ; 50.58
1013.0 ; 247.0 ; 3754.0195 ; 19.10 ; 66.77
1281.0 ; 89.0 ; 10628.005 ; 24.77 ; 69.85
3797.0 ; 703.0 ; 2890.3916 ; 8.10 ; 51.65
79.0 ; 9.0 ; 844.01465 ; 86.99 ; 70.86
654.0 ; 63.0 ; 1268.5967 ; 52.36 ; 60.70
755.0 ; 30.0 ; 1593.5527 ; 55.08 ; 61.81
1525.0 ; 324.0 ; 4394.5234 ; 11.00 ; 64.14
1242.0 ; 437.0 ; 2402.705 ; 16.70 ; 57.28
1341.0 ; 261.0 ; 3552.913 ; 14.10 ; 63.54
828.0 ; 138.0 ; 4384.3115 ; 27.81 ; 69.23
745.0 ; 193.0 ; 752.0127 ; 36.00 ; 40.40
1211.0 ; 352.0 ; 25781.77 ; 12.80 ; 73.49
42.0 ; 2.0 ; 1008.88477 ; 89.90 ; 72.28
1219.0 ; 73.0 ; 983.23145 ; 38.59 ; 53.98
62.0 ; 1.0 ; 228.27734 ; 93.26 ; 65.89
618.0 ; 93.0 ; 1453.123 ; 46.49 ; 62.22
1021.0 ; 33.0 ; 404.97266 ; 54.16 ; 64.04
800.0 ; 126.0 ; 1435.3887 ; 35.93 ; 58.31
6552.0 ; 149.0 ; 2099.9238 ; 14.97 ; 66.46
1313.0 ; 91.0 ; 1794.6621 ; 30.19 ; 56.16
8268.0 ; 111.0 ; 4823.1787 ; 15.36 ; 60.04
430.0 ; 29.0 ; 74.17871 ; 74.95 ; 68.78
664.0 ; 204.0 ; 1332.419 ; 35.10 ; 58.89
579.0 ; 114.0 ; 2598.7812 ; 41.05 ; 68.46
187.0 ; 14.0 ; 84.04492 ; 87.04 ; 61.87
148.0 ; 50.0 ; 322.82812 ; 80.08 ; 59.59
1416.0 ; 33.0 ; 265.19336 ; 49.26 ; 69.77
353.0 ; 100.0 ; 2227.0947 ; 53.32 ; 69.38
1027.0 ; 137.0 ; 18632.424 ; 21.90 ; 71.58
71.0 ; 9.0 ; 80.26953 ; 91.50 ; 50.62
1429.0 ; 102.0 ; 3732.505 ; 22.97 ; 64.56
4779.0 ; 810.0 ; 9573.073 ; 4.74 ; 61.06
896.0 ; 102.0 ; 2126.955 ; 34.30 ; 63.39
314.0 ; 51.0 ; 919.792 ; 70.63 ; 64.56
2196.0 ; 327.0 ; 5609.0635 ; 6.79 ; 64.08
1434.0 ; 206.0 ; 926.3994 ; 21.99 ; 55.32
307.0 ; 29.0 ; 695.99805 ; 76.87 ; 62.61
684.0 ; 193.0 ; 2783.038 ; 30.43 ; 66.76
862.0 ; 189.0 ; 169.40137 ; 36.03 ; 64.17
2057.0 ; 274.0 ; 1664.0195 ; 13.32 ; 51.20
474.0 ; 68.0 ; 1078.0596 ; 59.00 ; 62.27
1770.0 ; 34.0 ; 1328.002 ; 40.77 ; 55.05
268.0 ; 114.0 ; 2206.543 ; 54.74 ; 70.08
2115.0 ; 621.0 ; 2618.7314 ; 10.04 ; 48.01
2862.0 ; 779.0 ; 10865.096 ; 4.76 ; 66.72
659.0 ; 77.0 ; 4200.1973 ; 42.37 ; 70.16
507.0 ; 217.0 ; 2006.1562 ; 38.06 ; 65.65
515.0 ; 42.0 ; 2052.875 ; 59.52 ; 68.10
353.0 ; 100.0 ; 2229.2432 ; 53.32 ; 69.52
893.0 ; 114.0 ; 3030.4404 ; 30.65 ; 66.31
313.0 ; 42.0 ; 271.37598 ; 76.27 ; 50.39
1295.0 ; 115.0 ; 9887.5 ; 20.45 ; 70.09
408.0 ; 48.0 ; 312.73535 ; 70.66 ; 52.82
374.0 ; 69.0 ; 2847.5693 ; 57.10 ; 71.10
1056.0 ; 140.0 ; 1643.9258 ; 27.77 ; 56.43
2106.0 ; 147.0 ; 2324.3564 ; 15.91 ; 51.39
464.0 ; 1.0 ; 247.61328 ; 77.52 ; 58.66
1239.0 ; 135.0 ; 968.00195 ; 28.50 ; 53.30
360.0 ; 138.0 ; 51.34961 ; 58.01 ; 61.80
819.0 ; 171.0 ; 2021.6123 ; 29.33 ; 62.31
620.0 ; 14.0 ; 158.1836 ; 69.47 ; 68.71
596.0 ; 150.0 ; 1203.3145 ; 41.19 ; 60.14
220.0 ; 7.0 ; 248.91406 ; 85.97 ; 52.71
261.0 ; 52.0 ; 570.95703 ; 74.38 ; 61.35
604.0 ; 110.0 ; 686.0049 ; 48.14 ; 48.96
514.0 ; 142.0 ; 594.9238 ; 48.31 ; 47.02
40.0 ; 5.0 ; 257.3672 ; 93.62 ; 70.14
1570.0 ; 153.0 ; 1943.0703 ; 19.38 ; 52.48
1841.0 ; 343.0 ; 740.37305 ; 18.40 ; 60.67
2877.0 ; 97.0 ; 4853.5244 ; 17.53 ; 58.66
283.0 ; 55.0 ; 670.44824 ; 72.27 ; 62.57
406.0 ; 59.0 ; 2111.7188 ; 59.85 ; 69.46
356.0 ; 20.0 ; 124.89844 ; 79.37 ; 65.18
1501.0 ; 368.0 ; 436.43555 ; 22.38 ; 61.27
808.0 ; 33.0 ; 481.7871 ; 58.65 ; 58.63
607.0 ; 127.0 ; 503.19043 ; 46.78 ; 49.35
1233.0 ; 28.0 ; 406.80566 ; 51.56 ; 66.54
317.0 ; 10.0 ; 72.893555 ; 82.77 ; 68.19
573.0 ; 160.0 ; 7444.573 ; 32.88 ; 72.82
335.0 ; 11.0 ; 491.7256 ; 79.74 ; 58.02
1913.0 ; 243.0 ; 1145.0352 ; 16.86 ; 55.97
648.0 ; 104.0 ; 759.9131 ; 47.05 ; 48.67
910.0 ; 64.0 ; 1623.999 ; 43.29 ; 59.69
2249.0 ; 652.0 ; 5448.699 ; 6.50 ; 61.87
146.0 ; 26.0 ; 52.240234 ; 86.57 ; 62.32
2309.0 ; 163.0 ; 773.2363 ; 20.36 ; 65.12
5449.0 ; 1004.0 ; 19426.807 ; 4.61 ; 66.64
978.0 ; 28.0 ; 342.60352 ; 56.26 ; 65.48
10.0 ; 1.0 ; 14.788086 ; 97.73 ; 55.98
582.0 ; 55.0 ; 168.03027 ; 62.59 ; 65.28
2469.0 ; 153.0 ; 5991.8525 ; 10.25 ; 63.65
1120.0 ; 86.0 ; 3154.5479 ; 30.54 ; 65.28
364.0 ; 76.0 ; 248.09473 ; 66.34 ; 53.13
122.0 ; 2.0 ; 9.488281 ; 91.06 ; 72.58
1512.0 ; 33.0 ; 1938.0127 ; 40.44 ; 54.81
1177.0 ; 76.0 ; 1152.3594 ; 37.75 ; 47.92
5542.0 ; 498.0 ; 3983.8555 ; 6.75 ; 54.34
63.0 ; 19.0 ; 3625.1943 ; 78.49 ; 73.54
698.0 ; 330.0 ; 1569.3564 ; 31.22 ; 58.62
1713.0 ; 110.0 ; 1917.9375 ; 23.15 ; 52.38
625.0 ; 145.0 ; 3086.79 ; 34.91 ; 68.00
96.0 ; 8.0 ; 2186.75 ; 80.99 ; 72.10
1511.0 ; 323.0 ; 4156.5225 ; 11.27 ; 64.11
480.0 ; 114.0 ; 356.68848 ; 54.23 ; 50.59
511.0 ; 91.0 ; 8068.6553 ; 43.47 ; 71.92
929.0 ; 54.0 ; 1418.4268 ; 46.09 ; 57.94
651.0 ; 70.0 ; 2644.1592 ; 46.27 ; 67.84
1486.0 ; 105.0 ; 3638.0322 ; 22.04 ; 64.13
347.0 ; 45.0 ; 9192.943 ; 60.57 ; 71.84
1284.0 ; 136.0 ; 4523.7256 ; 19.47 ; 67.50
3455.0 ; 513.0 ; 12692.356 ; 4.87 ; 66.84
804.0 ; 359.0 ; 5787.258 ; 21.76 ; 69.68
1295.0 ; 55.0 ; 166.83008 ; 46.15 ; 70.97
1038.0 ; 168.0 ; 2606.6807 ; 23.10 ; 63.58
1589.0 ; 21.0 ; 285.5537 ; 49.88 ; 69.44
454.0 ; 141.0 ; 741.4258 ; 50.09 ; 55.05
1178.0 ; 36.0 ; 1791.8076 ; 44.14 ; 57.41
936.0 ; 242.0 ; 1101.749 ; 27.82 ; 47.92
1380.0 ; 92.0 ; 1231.2158 ; 31.62 ; 51.35
1003.0 ; 37.0 ; 1328.5898 ; 48.86 ; 55.22
745.0 ; 220.0 ; 9311.729 ; 24.09 ; 72.04
351.0 ; 100.0 ; 2226.6729 ; 53.41 ; 69.47
28.0 ; 8.0 ; 11418.451 ; 80.23 ; 72.15
3106.0 ; 570.0 ; 3885.3252 ; 6.83 ; 51.32
1485.0 ; 5.0 ; 806.88965 ; 50.14 ; 58.57
2703.0 ; 318.0 ; 1722.9863 ; 11.38 ; 55.60
1260.0 ; 99.0 ; 4904.3574 ; 24.41 ; 67.64
408.0 ; 13.0 ; 382.5996 ; 76.98 ; 51.41
788.0 ; 41.0 ; 248.22949 ; 58.74 ; 65.67
133.0 ; 38.0 ; 2295.332 ; 74.55 ; 73.20
3623.0 ; 156.0 ; 1809.5732 ; 15.42 ; 61.53
763.0 ; 248.0 ; 5295.074 ; 23.85 ; 70.17
1612.0 ; 87.0 ; 54174.24 ; 21.85 ; 72.49
195.0 ; 10.0 ; 684.2051 ; 84.14 ; 67.95
3269.0 ; 117.0 ; 7020.6416 ; 13.65 ; 62.97
1045.0 ; 233.0 ; 2389.379 ; 21.03 ; 61.80
842.0 ; 189.0 ; 1448.127 ; 29.96 ; 56.53
673.0 ; 253.0 ; 1524.206 ; 32.83 ; 59.41
2651.0 ; 652.0 ; 6245.46 ; 5.40 ; 61.83
68.0 ; 7.0 ; 124.42383 ; 91.77 ; 59.81
230.0 ; 31.0 ; 1979.2373 ; 73.67 ; 71.82
72.0 ; 2.0 ; 50.788086 ; 92.49 ; 56.81
480.0 ; 140.0 ; 945.5586 ; 47.99 ; 57.43
159.0 ; 14.0 ; 846.8428 ; 83.96 ; 69.85
2668.0 ; 580.0 ; 13183.165 ; 4.84 ; 68.83
4460.0 ; 334.0 ; 14172.887 ; 4.94 ; 66.55
663.0 ; 102.0 ; 969.0664 ; 45.73 ; 55.75
3468.0 ; 590.0 ; 5793.5576 ; 5.56 ; 57.26
608.0 ; 224.0 ; 17918.09 ; 28.54 ; 72.84
659.0 ; 110.0 ; 686.9502 ; 46.20 ; 46.67
1042.0 ; 94.0 ; 1032.5391 ; 37.03 ; 45.38
938.0 ; 20.0 ; 413.18848 ; 58.11 ; 63.58
432.0 ; 96.0 ; 2185.162 ; 50.75 ; 69.05
2375.0 ; 110.0 ; 3144.9531 ; 17.59 ; 55.20
787.0 ; 71.0 ; 1982.3975 ; 43.52 ; 64.72
829.0 ; 25.0 ; 624.0215 ; 58.77 ; 55.62
1404.0 ; 154.0 ; 2580.7676 ; 19.04 ; 59.78
1447.0 ; 122.0 ; 10832.77 ; 17.82 ; 70.08
4751.0 ; 334.0 ; 1547.4824 ; 12.05 ; 64.61
104.0 ; 16.0 ; 2426.4062 ; 79.07 ; 72.03
33.0 ; 3.0 ; 108.71875 ; 95.00 ; 66.76
1342.0 ; 91.0 ; 173.94824 ; 37.76 ; 70.23
3783.0 ; 195.0 ; 4309.2764 ; 8.70 ; 52.56
7697.0 ; 1565.0 ; 2853.915 ; 7.75 ; 60.38
5754.0 ; 299.0 ; 5593.3096 ; 5.75 ; 49.03
720.0 ; 70.0 ; 10933.647 ; 40.20 ; 71.09
2529.0 ; 16.0 ; 167.65625 ; 47.23 ; 71.09
263.0 ; 9.0 ; 765.5928 ; 81.38 ; 64.06
2209.0 ; 356.0 ; 1622.0215 ; 12.74 ; 53.03
407.0 ; 56.0 ; 1757.8779 ; 61.69 ; 68.20
314.0 ; 51.0 ; 919.9053 ; 70.63 ; 64.56
205.0 ; 40.0 ; 410.8545 ; 80.06 ; 60.30
1852.0 ; 188.0 ; 17539.107 ; 9.75 ; 70.50
324.0 ; 13.0 ; 762.1367 ; 78.46 ; 64.22
585.0 ; 72.0 ; 684.1846 ; 55.81 ; 50.71
1745.0 ; 140.0 ; 1946.1934 ; 19.21 ; 50.19
3267.0 ; 246.0 ; 9392.03 ; 5.76 ; 65.36
680.0 ; 154.0 ; 4462.8975 ; 30.76 ; 69.99
717.0 ; 90.0 ; 781.1914 ; 47.08 ; 48.91
664.0 ; 188.0 ; 3705.751 ; 29.99 ; 68.85
126.0 ; 12.0 ; 17.259766 ; 89.61 ; 69.19
712.0 ; 60.0 ; 906.03613 ; 53.02 ; 53.70
73.0 ; 20.0 ; 2336.4307 ; 79.68 ; 72.37
135.0 ; 34.0 ; 121.953125 ; 85.02 ; 45.74
234.0 ; 6.0 ; 366.71582 ; 85.04 ; 58.45
1782.0 ; 94.0 ; 3307.9062 ; 22.14 ; 61.15
797.0 ; 58.0 ; 960.71094 ; 50.69 ; 52.90
1374.0 ; 84.0 ; 770.999 ; 35.61 ; 58.90
204.0 ; 28.0 ; 487.0996 ; 82.05 ; 63.09
1558.0 ; 409.0 ; 3977.163 ; 11.08 ; 62.58
3202.0 ; 172.0 ; 1067.5693 ; 17.57 ; 65.23
1089.0 ; 214.0 ; 4179.1504 ; 17.92 ; 67.08
33.0 ; 7.0 ; 5.0791016 ; 95.08 ; 65.97
1102.0 ; 33.0 ; 2866.5146 ; 43.12 ; 63.64
973.0 ; 335.0 ; 1514.249 ; 24.23 ; 52.51
2047.0 ; 130.0 ; 1111.5381 ; 22.36 ; 59.54
297.0 ; 13.0 ; 327.43848 ; 81.92 ; 50.83
1232.0 ; 250.0 ; 131.18945 ; 27.50 ; 66.94
1501.0 ; 55.0 ; 2405.8691 ; 34.25 ; 59.40
807.0 ; 80.0 ; 1342.4805 ; 43.57 ; 57.76
527.0 ; 35.0 ; 4372.38 ; 56.72 ; 69.88
729.0 ; 186.0 ; 2987.247 ; 28.98 ; 67.63
197.0 ; 39.0 ; 416.2207 ; 80.51 ; 60.66
410.0 ; 124.0 ; 4765.9805 ; 43.99 ; 72.04
296.0 ; 9.0 ; 29.789062 ; 84.02 ; 71.68
1337.0 ; 236.0 ; 915.9004 ; 22.48 ; 53.35
491.0 ; 112.0 ; 647.7363 ; 52.50 ; 51.66
470.0 ; 67.0 ; 700.2588 ; 61.43 ; 56.08
2618.0 ; 73.0 ; 9505.596 ; 21.04 ; 65.76
67.0 ; 3.0 ; 5.923828 ; 93.06 ; 71.53
3041.0 ; 638.0 ; 8144.122 ; 4.83 ; 63.75
1338.0 ; 23.0 ; 776.4883 ; 49.24 ; 59.86
967.0 ; 81.0 ; 925.60156 ; 41.59 ; 48.62
1317.0 ; 356.0 ; 1145.0625 ; 20.50 ; 46.39
2045.0 ; 487.0 ; 3917.4004 ; 8.44 ; 58.18
1545.0 ; 244.0 ; 5601.1865 ; 10.95 ; 67.03
600.0 ; 110.0 ; 653.0039 ; 48.47 ; 47.49
549.0 ; 2.0 ; 139.73633 ; 73.75 ; 66.29
400.0 ; 5.0 ; 36.645508 ; 80.13 ; 71.81
568.0 ; 17.0 ; 477.72266 ; 69.34 ; 53.50
2205.0 ; 414.0 ; 4094.2627 ; 7.68 ; 58.41
393.0 ; 3.0 ; 193.51562 ; 79.83 ; 59.64
167.0 ; 3.0 ; 506.29395 ; 86.96 ; 64.20
104.0 ; 7.0 ; 427.37988 ; 88.77 ; 68.72
300.0 ; 6.0 ; 265.08496 ; 83.00 ; 51.81
2006.0 ; 299.0 ; 8572.097 ; 6.73 ; 68.36
1081.0 ; 214.0 ; 4194.093 ; 18.03 ; 67.29
2610.0 ; 378.0 ; 2827.8867 ; 8.37 ; 47.89
559.0 ; 42.0 ; 110.37598 ; 66.87 ; 68.03
1286.0 ; 302.0 ; 790.0801 ; 22.74 ; 54.26
4688.0 ; 10.0 ; 978.8076 ; 43.76 ; 67.32
853.0 ; 130.0 ; 823.459 ; 37.05 ; 46.70
406.0 ; 50.0 ; 974.3047 ; 66.71 ; 63.46
9.0 ; 2.0 ; 92.67676 ; 96.49 ; 72.09
565.0 ; 144.0 ; 268.0869 ; 47.81 ; 55.97
4980.0 ; 202.0 ; 2472.9434 ; 10.95 ; 61.76
1676.0 ; 35.0 ; 1859.4268 ; 39.10 ; 51.19
2641.0 ; 906.0 ; 1023.49023 ; 14.27 ; 56.49
825.0 ; 33.0 ; 494.73438 ; 58.11 ; 58.05
382.0 ; 156.0 ; 1149.7188 ; 49.75 ; 62.92
1948.0 ; 34.0 ; 479.21875 ; 44.46 ; 68.12
680.0 ; 121.0 ; 1128.6387 ; 41.65 ; 57.22
1108.0 ; 217.0 ; 1865.2559 ; 21.78 ; 57.55
512.0 ; 105.0 ; 729.5078 ; 52.16 ; 53.86
480.0 ; 22.0 ; 2794.5293 ; 62.99 ; 68.39
1731.0 ; 82.0 ; 722.84375 ; 33.35 ; 63.32
1524.0 ; 323.0 ; 4187.587 ; 11.15 ; 63.76
33.0 ; 19.0 ; 5622.0225 ; 79.17 ; 72.15
3068.0 ; 66.0 ; 2725.247 ; 26.24 ; 52.06
1359.0 ; 108.0 ; 3179.33 ; 23.56 ; 63.60
1214.0 ; 41.0 ; 4692.454 ; 37.71 ; 66.22
839.0 ; 186.0 ; 1251.2891 ; 31.09 ; 54.36
1085.0 ; 259.0 ; 6415.1006 ; 15.86 ; 69.65
1039.0 ; 229.0 ; 1569.2959 ; 23.87 ; 54.94
204.0 ; 9.0 ; 107.62695 ; 86.97 ; 60.83
391.0 ; 34.0 ; 5163.0684 ; 62.09 ; 71.02
905.0 ; 64.0 ; 12055.127 ; 36.62 ; 71.02
977.0 ; 180.0 ; 1628.2266 ; 26.56 ; 56.80
8789.0 ; 112.0 ; 25868.635 ; 13.93 ; 64.02
14.0 ; 1.0 ; 5.876953 ; 97.57 ; 62.99
1515.0 ; 323.0 ; 4164.6113 ; 11.23 ; 64.11
169.0 ; 6.0 ; 161.33398 ; 88.24 ; 50.41
1066.0 ; 89.0 ; 1997.1895 ; 33.43 ; 59.93
76.0 ; 12.0 ; 61.16211 ; 90.84 ; 50.75
242.0 ; 97.0 ; 47.88965 ; 68.22 ; 61.32
599.0 ; 55.0 ; 3013.455 ; 50.99 ; 69.20
1141.0 ; 231.0 ; 9746.105 ; 15.08 ; 71.64
1006.0 ; 136.0 ; 771.01953 ; 33.36 ; 52.09
300.0 ; 84.0 ; 526.5 ; 65.91 ; 55.50
2935.0 ; 746.0 ; 33752.406 ; 4.69 ; 72.02
3717.0 ; 668.0 ; 4928.2324 ; 5.97 ; 52.37
1257.0 ; 219.0 ; 1361.4961 ; 21.53 ; 47.50
9.0 ; 1.0 ; 1.2509766 ; 98.08 ; 68.63
147.0 ; 22.0 ; 378.67188 ; 85.55 ; 64.17
1685.0 ; 261.0 ; 55318.574 ; 8.60 ; 72.52
2125.0 ; 597.0 ; 1917.0332 ; 11.87 ; 45.12
4122.0 ; 324.0 ; 4441.426 ; 6.45 ; 50.46
591.0 ; 130.0 ; 3116.4043 ; 37.57 ; 69.59
843.0 ; 225.0 ; 1110.9072 ; 30.34 ; 50.90
2299.0 ; 279.0 ; 4531.586 ; 7.12 ; 59.57
1019.0 ; 168.0 ; 10241.943 ; 19.59 ; 72.20
1521.0 ; 74.0 ; 10054.836 ; 25.37 ; 68.93
333.0 ; 17.0 ; 985.83984 ; 76.30 ; 66.22
2481.0 ; 646.0 ; 17919.418 ; 4.79 ; 71.19
2066.0 ; 39.0 ; 837.73535 ; 41.03 ; 63.85
2792.0 ; 490.0 ; 3646.6562 ; 7.13 ; 52.21
5778.0 ; 72.0 ; 9818.927 ; 21.23 ; 57.58
2545.0 ; 204.0 ; 2767.838 ; 10.25 ; 50.08
1070.0 ; 150.0 ; 9688.435 ; 19.89 ; 72.09
1175.0 ; 77.0 ; 521.9453 ; 40.94 ; 62.14
794.0 ; 68.0 ; 1004.11914 ; 48.16 ; 52.48
883.0 ; 259.0 ; 1891.3496 ; 25.33 ; 59.96
191.0 ; 33.0 ; 611.8447 ; 80.89 ; 65.57
456.0 ; 68.0 ; 67722.25 ; 50.26 ; 72.15
2357.0 ; 103.0 ; 2207.0713 ; 20.62 ; 50.74
1234.0 ; 324.0 ; 4472.622 ; 13.98 ; 65.72
84.0 ; 8.0 ; 786.3623 ; 87.28 ; 70.31
305.0 ; 71.0 ; 6549.1484 ; 56.64 ; 72.32
70.0 ; 18.0 ; 973.7529 ; 85.60 ; 72.67
203.0 ; 28.0 ; 76.66699 ; 84.19 ; 62.38
516.0 ; 12.0 ; 623.08203 ; 71.29 ; 52.76
149.0 ; 38.0 ; 1120.8271 ; 78.52 ; 70.56
292.0 ; 52.0 ; 3069.671 ; 64.20 ; 71.90
3791.0 ; 59.0 ; 3927.4941 ; 26.20 ; 51.27
1330.0 ; 183.0 ; 972.7471 ; 23.99 ; 53.66
1523.0 ; 323.0 ; 4170.8066 ; 11.17 ; 64.10
1400.0 ; 335.0 ; 1212.0352 ; 19.24 ; 47.27
694.0 ; 106.0 ; 647.7461 ; 45.81 ; 46.76
1337.0 ; 77.0 ; 6075.077 ; 27.20 ; 68.05
593.0 ; 36.0 ; 1997.9326 ; 57.92 ; 66.35
1526.0 ; 323.0 ; 4181.4023 ; 11.14 ; 64.10
1334.0 ; 113.0 ; 2285.3213 ; 24.93 ; 59.23
566.0 ; 20.0 ; 1423.0117 ; 64.02 ; 64.68
1087.0 ; 3.0 ; 269.0537 ; 58.28 ; 66.42
151.0 ; 14.0 ; 400.87695 ; 86.61 ; 65.38
1640.0 ; 73.0 ; 1907.2119 ; 30.46 ; 51.96
1116.0 ; 273.0 ; 8088.3047 ; 14.55 ; 70.76
612.0 ; 164.0 ; 424.96094 ; 43.74 ; 50.66
1017.0 ; 59.0 ; 2025.8965 ; 40.81 ; 62.55
1121.0 ; 52.0 ; 7094.8145 ; 35.55 ; 68.86
643.0 ; 145.0 ; 1089.1436 ; 40.50 ; 57.12
1328.0 ; 59.0 ; 2600.0176 ; 34.65 ; 62.08
504.0 ; 33.0 ; 709.21094 ; 67.78 ; 55.81
2438.0 ; 509.0 ; 3958.1309 ; 6.93 ; 55.94
1148.0 ; 236.0 ; 2906.1445 ; 18.14 ; 62.83
625.0 ; 152.0 ; 734.08496 ; 42.47 ; 47.92
836.0 ; 169.0 ; 2348.789 ; 28.07 ; 64.55
1661.0 ; 500.0 ; 8834.018 ; 8.42 ; 69.07
173.0 ; 29.0 ; 986.4053 ; 80.20 ; 70.15
715.0 ; 35.0 ; 121.84277 ; 62.80 ; 69.31
186.0 ; 86.0 ; 384.74902 ; 70.42 ; 57.15
1116.0 ; 160.0 ; 823.88965 ; 29.06 ; 52.89
15.0 ; 2.0 ; 6.3085938 ; 96.68 ; 60.82
1430.0 ; 63.0 ; 12317.459 ; 28.64 ; 69.87
535.0 ; 24.0 ; 363.31738 ; 70.02 ; 56.73
4213.0 ; 1024.0 ; 10533.219 ; 4.64 ; 62.40
2102.0 ; 97.0 ; 2313.546 ; 22.28 ; 51.70
785.0 ; 6.0 ; 70.336914 ; 65.70 ; 70.71
452.0 ; 88.0 ; 1374.3457 ; 54.32 ; 65.62
477.0 ; 39.0 ; 2072.1143 ; 61.64 ; 68.44
2350.0 ; 256.0 ; 1071.8506 ; 15.33 ; 60.61
1997.0 ; 435.0 ; 4836.7812 ; 7.92 ; 62.01
1472.0 ; 228.0 ; 1664.5068 ; 17.68 ; 49.03
585.0 ; 48.0 ; 1410.1748 ; 57.76 ; 63.54
1976.0 ; 293.0 ; 1072.0879 ; 16.15 ; 58.05
512.0 ; 283.0 ; 60.3584 ; 45.68 ; 57.93
1182.0 ; 240.0 ; 17590.979 ; 14.22 ; 72.67
727.0 ; 97.0 ; 10370.256 ; 34.65 ; 71.31
418.0 ; 103.0 ; 8890.78 ; 45.29 ; 72.38
10061.0 ; 1950.0 ; 80816.22 ; 3.92 ; 71.10
1056.0 ; 242.0 ; 2355.871 ; 20.70 ; 60.86
1215.0 ; 114.0 ; 586.92285 ; 33.51 ; 60.00
744.0 ; 38.0 ; 366.40527 ; 60.04 ; 60.67
600.0 ; 73.0 ; 5189.6367 ; 44.63 ; 72.15
169.0 ; 2.0 ; 101.62891 ; 89.08 ; 58.08
1338.0 ; 366.0 ; 668.63477 ; 22.79 ; 56.34
946.0 ; 148.0 ; 859.625 ; 32.92 ; 48.38
549.0 ; 102.0 ; 9962.734 ; 40.04 ; 71.58
94.0 ; 10.0 ; 32.242188 ; 90.73 ; 63.14
778.0 ; 212.0 ; 1003.47266 ; 32.98 ; 48.49
134.0 ; 7.0 ; 21.25 ; 89.99 ; 69.41
17.0 ; 4.0 ; 840.9619 ; 91.87 ; 71.60
551.0 ; 47.0 ; 993.5029 ; 61.33 ; 59.88
1175.0 ; 345.0 ; 1068.4502 ; 22.76 ; 44.83
506.0 ; 13.0 ; 893.33887 ; 70.10 ; 60.99
2660.0 ; 376.0 ; 1318.956 ; 13.05 ; 59.26
127.0 ; 8.0 ; 167.30176 ; 89.24 ; 54.25
290.0 ; 1.0 ; 166.41309 ; 85.21 ; 57.84
1515.0 ; 323.0 ; 4178.376 ; 11.22 ; 63.63
260.0 ; 20.0 ; 758.25 ; 79.93 ; 64.81
41.0 ; 3.0 ; 99.06738 ; 94.62 ; 63.89
2045.0 ; 52.0 ; 1897.8105 ; 33.32 ; 50.93
1979.0 ; 482.0 ; 11883.682 ; 6.74 ; 69.62
1170.0 ; 23.0 ; 371.10254 ; 53.61 ; 66.23
1558.0 ; 218.0 ; 2372.912 ; 15.07 ; 56.78
2605.0 ; 282.0 ; 4486.6084 ; 6.44 ; 58.63
11.0 ; 1.0 ; 213.49512 ; 96.59 ; 71.50
266.0 ; 28.0 ; 367.5957 ; 80.43 ; 54.79
66.0 ; 1.0 ; 27.52539 ; 93.99 ; 64.77
814.0 ; 37.0 ; 745.19434 ; 56.23 ; 51.51
319.0 ; 22.0 ; 146.5586 ; 80.45 ; 61.69
283.0 ; 19.0 ; 822.94336 ; 78.87 ; 65.98
6152.0 ; 1196.0 ; 8477.285 ; 4.56 ; 53.30
2024.0 ; 72.0 ; 2221.9404 ; 27.72 ; 51.28
278.0 ; 49.0 ; 551.7285 ; 74.54 ; 60.76
2222.0 ; 355.0 ; 5848.255 ; 6.61 ; 64.01
393.0 ; 94.0 ; 1889.7363 ; 53.66 ; 68.34
2608.0 ; 166.0 ; 5366.5635 ; 9.48 ; 62.32
150.0 ; 25.0 ; 167.60449 ; 85.99 ; 48.37
1015.0 ; 156.0 ; 2716.462 ; 24.19 ; 64.15
827.0 ; 34.0 ; 1381.041 ; 53.25 ; 59.09
2175.0 ; 218.0 ; 4360.1504 ; 9.03 ; 61.55
840.0 ; 77.0 ; 12805.842 ; 35.27 ; 71.15
50.0 ; 30.0 ; 1267.0225 ; 83.80 ; 73.11
2041.0 ; 617.0 ; 2563.289 ; 10.42 ; 48.83
1526.0 ; 244.0 ; 5783.255 ; 11.03 ; 67.52
1030.0 ; 58.0 ; 2080.3916 ; 40.62 ; 61.86
1800.0 ; 21.0 ; 1099.1084 ; 44.01 ; 57.69
4903.0 ; 262.0 ; 3284.7686 ; 8.09 ; 56.18
587.0 ; 44.0 ; 1327.0713 ; 59.02 ; 62.81
1472.0 ; 295.0 ; 3671.1504 ; 12.10 ; 63.01
2288.0 ; 45.0 ; 5407.783 ; 29.15 ; 62.04
543.0 ; 83.0 ; 2308.9502 ; 48.30 ; 68.77
39.0 ; 3.0 ; 221.13965 ; 94.10 ; 69.95
4026.0 ; 443.0 ; 1780.0615 ; 11.10 ; 61.43
155.0 ; 44.0 ; 194.30664 ; 81.91 ; 48.99
1952.0 ; 73.0 ; 3197.042 ; 25.80 ; 59.91
884.0 ; 64.0 ; 2454.6182 ; 41.32 ; 65.04
1659.0 ; 17.0 ; 564.76953 ; 48.58 ; 64.22
962.0 ; 248.0 ; 5830.2783 ; 18.67 ; 70.09
